sample,time_s,Fx,Fy,Fz,Mx,My,Mz,COP_AP,COP_ML,fs
534,0.534,0.549196,-1.690206,688.321944,-0.202825,-0.065904,0.003648,-38.178700,7.079625,1000
535,0.535,0.537109,-1.685528,688.305663,-0.202263,-0.064453,0.003479,-38.186584,7.066619,1000
536,0.536,0.524849,-1.680814,688.290141,-0.201698,-0.062982,0.003311,-38.194417,7.053624,1000
537,0.537,0.512417,-1.676065,688.275383,-0.201128,-0.061490,0.003142,-38.202198,7.040638,1000
538,0.538,0.499813,-1.671283,688.261393,-0.200554,-0.059978,0.002973,-38.209927,7.027663,1000
539,0.539,0.487039,-1.666468,688.248173,-0.199976,-0.058445,0.002804,-38.217605,7.014698,1000
540,0.540,0.474095,-1.661621,688.235726,-0.199395,-0.056891,0.002636,-38.225229,7.001745,1000
541,0.541,0.460982,-1.656744,688.224055,-0.198809,-0.055318,0.002467,-38.232800,6.988803,1000
542,0.542,0.447702,-1.651836,688.213161,-0.198220,-0.053724,0.002297,-38.240318,6.975873,1000
543,0.543,0.434255,-1.646900,688.203047,-0.197628,-0.052111,0.002128,-38.247782,6.962955,1000
544,0.544,0.420642,-1.641935,688.193713,-0.197032,-0.050477,0.001959,-38.255191,6.950049,1000
545,0.545,0.406865,-1.636944,688.185162,-0.196433,-0.048824,0.001790,-38.262546,6.937156,1000
546,0.546,0.392924,-1.631927,688.177393,-0.195831,-0.047151,0.001620,-38.269846,6.924275,1000
547,0.547,0.378822,-1.626884,688.170408,-0.195226,-0.045459,0.001451,-38.277091,6.911408,1000
548,0.548,0.364558,-1.621818,688.164207,-0.194618,-0.043747,0.001281,-38.284280,6.898554,1000
549,0.549,0.350134,-1.616728,688.158788,-0.194007,-0.042016,0.001112,-38.291413,6.885714,1000
550,0.550,0.335553,-1.611617,688.154153,-0.193394,-0.040266,0.000942,-38.298489,6.872888,1000
551,0.551,0.320814,-1.606484,688.150299,-0.192778,-0.038498,0.000773,-38.305509,6.860076,1000
552,0.552,0.305919,-1.601331,688.147226,-0.192160,-0.036710,0.000603,-38.312472,6.847279,1000
553,0.553,0.290870,-1.596159,688.144933,-0.191539,-0.034904,0.000434,-38.319377,6.834497,1000
554,0.554,0.275668,-1.590969,688.143417,-0.190916,-0.033080,0.000264,-38.326224,6.821730,1000
555,0.555,0.260315,-1.585762,688.142677,-0.190291,-0.031238,0.000094,-38.333013,6.808978,1000
556,0.556,0.244812,-1.580539,688.142710,-0.189665,-0.029377,-0.000075,-38.339744,6.796243,1000
557,0.557,0.229160,-1.575300,688.143512,-0.189036,-0.027499,-0.000245,-38.346416,6.783523,1000
558,0.558,0.213362,-1.570047,688.145082,-0.188406,-0.025603,-0.000415,-38.353029,6.770820,1000
559,0.559,0.197419,-1.564781,688.147416,-0.187774,-0.023690,-0.000584,-38.359582,6.758133,1000
560,0.560,0.181332,-1.559503,688.150510,-0.187140,-0.021760,-0.000754,-38.366076,6.745463,1000
561,0.561,0.165103,-1.554214,688.154359,-0.186506,-0.019812,-0.000923,-38.372510,6.732810,1000
562,0.562,0.148735,-1.548914,688.158960,-0.185870,-0.017848,-0.001093,-38.378883,6.720175,1000
563,0.563,0.132228,-1.543605,688.164308,-0.185233,-0.015867,-0.001263,-38.385196,6.707558,1000
564,0.564,0.115585,-1.538288,688.170398,-0.184595,-0.013870,-0.001432,-38.391447,6.694959,1000
565,0.565,0.098807,-1.532963,688.177225,-0.183956,-0.011857,-0.001601,-38.397638,6.682378,1000
566,0.566,0.081897,-1.527632,688.184782,-0.183316,-0.009828,-0.001771,-38.403767,6.669815,1000
567,0.567,0.064855,-1.522296,688.193065,-0.182676,-0.007783,-0.001940,-38.409834,6.657272,1000
568,0.568,0.047685,-1.516956,688.202066,-0.182035,-0.005722,-0.002109,-38.415840,6.644748,1000
569,0.569,0.030387,-1.511612,688.211780,-0.181393,-0.003646,-0.002279,-38.421783,6.632243,1000
570,0.570,0.012965,-1.506265,688.222200,-0.180752,-0.001556,-0.002448,-38.427663,6.619758,1000
571,0.571,-0.004581,-1.500918,688.233317,-0.180110,0.000550,-0.002617,-38.433480,6.607292,1000
572,0.572,-0.022247,-1.495569,688.245126,-0.179468,0.002670,-0.002786,-38.439235,6.594848,1000
573,0.573,-0.040033,-1.490222,688.257618,-0.178827,0.004804,-0.002955,-38.444926,6.582423,1000
574,0.574,-0.057935,-1.484875,688.270786,-0.178185,0.006952,-0.003123,-38.450553,6.570020,1000
575,0.575,-0.075952,-1.479532,688.284621,-0.177544,0.009114,-0.003292,-38.456116,6.557637,1000
576,0.576,-0.094081,-1.474191,688.299114,-0.176903,0.011290,-0.003461,-38.461616,6.545276,1000
577,0.577,-0.112320,-1.468855,688.314257,-0.176263,0.013478,-0.003629,-38.467051,6.532937,1000
578,0.578,-0.130668,-1.463525,688.330041,-0.175623,0.015680,-0.003797,-38.472421,6.520620,1000
579,0.579,-0.149121,-1.458200,688.346456,-0.174984,0.017895,-0.003966,-38.477727,6.508325,1000
580,0.580,-0.167678,-1.452883,688.363492,-0.174346,0.020121,-0.004134,-38.482967,6.496052,1000
581,0.581,-0.186336,-1.447574,688.381141,-0.173709,0.022360,-0.004302,-38.488142,6.483802,1000
582,0.582,-0.205093,-1.442275,688.399391,-0.173073,0.024611,-0.004469,-38.493252,6.471575,1000
583,0.583,-0.223947,-1.436985,688.418233,-0.172438,0.026874,-0.004637,-38.498296,6.459371,1000
584,0.584,-0.242894,-1.431707,688.437655,-0.171805,0.029147,-0.004805,-38.503274,6.447191,1000
585,0.585,-0.261934,-1.426440,688.457647,-0.171173,0.031432,-0.004972,-38.508187,6.435034,1000
586,0.586,-0.281063,-1.421187,688.478198,-0.170542,0.033728,-0.005139,-38.513032,6.422902,1000
587,0.587,-0.300278,-1.415947,688.499296,-0.169914,0.036033,-0.005306,-38.517812,6.410794,1000
588,0.588,-0.319579,-1.410722,688.520930,-0.169287,0.038349,-0.005473,-38.522525,6.398710,1000
589,0.589,-0.338961,-1.405513,688.543087,-0.168662,0.040675,-0.005640,-38.527170,6.386652,1000
590,0.590,-0.358422,-1.400320,688.565757,-0.168038,0.043011,-0.005806,-38.531749,6.374618,1000
591,0.591,-0.377961,-1.395145,688.588926,-0.167417,0.045355,-0.005973,-38.536261,6.362610,1000
592,0.592,-0.397573,-1.389989,688.612583,-0.166799,0.047709,-0.006139,-38.540705,6.350627,1000
593,0.593,-0.417258,-1.384852,688.636714,-0.166182,0.050071,-0.006305,-38.545082,6.338671,1000
594,0.594,-0.437011,-1.379735,688.661306,-0.165568,0.052441,-0.006471,-38.549391,6.326740,1000
595,0.595,-0.456832,-1.374639,688.686347,-0.164957,0.054820,-0.006636,-38.553632,6.314836,1000
596,0.596,-0.476716,-1.369565,688.711824,-0.164348,0.057206,-0.006802,-38.557806,6.302958,1000
597,0.597,-0.496661,-1.364515,688.737722,-0.163742,0.059599,-0.006967,-38.561911,6.291108,1000
598,0.598,-0.516665,-1.359488,688.764029,-0.163139,0.062000,-0.007132,-38.565948,6.279284,1000
599,0.599,-0.536725,-1.354486,688.790730,-0.162538,0.064407,-0.007296,-38.569916,6.267488,1000
600,0.600,-0.556838,-1.349510,688.817811,-0.161941,0.066821,-0.007461,-38.573816,6.255720,1000
601,0.601,-0.577002,-1.344560,688.845259,-0.161347,0.069240,-0.007625,-38.577647,6.243979,1000
602,0.602,-0.597213,-1.339637,688.873059,-0.160756,0.071666,-0.007789,-38.581410,6.232267,1000
603,0.603,-0.617470,-1.334743,688.901197,-0.160169,0.074096,-0.007953,-38.585103,6.220583,1000
604,0.604,-0.637768,-1.329877,688.929657,-0.159585,0.076532,-0.008116,-38.588728,6.208927,1000
605,0.605,-0.658106,-1.325042,688.958427,-0.159005,0.078973,-0.008279,-38.592283,6.197301,1000
606,0.606,-0.678481,-1.320238,688.987489,-0.158429,0.081418,-0.008442,-38.595769,6.185703,1000
607,0.607,-0.698890,-1.315464,689.016830,-0.157856,0.083867,-0.008605,-38.599186,6.174135,1000
608,0.608,-0.719330,-1.310724,689.046435,-0.157287,0.086320,-0.008767,-38.602533,6.162597,1000
609,0.609,-0.739798,-1.306017,689.076287,-0.156722,0.088776,-0.008929,-38.605811,6.151088,1000
610,0.610,-0.760292,-1.301343,689.106373,-0.156161,0.091235,-0.009091,-38.609020,6.139610,1000
611,0.611,-0.780808,-1.296705,689.136676,-0.155605,0.093697,-0.009253,-38.612158,6.128162,1000
612,0.612,-0.801344,-1.292102,689.167181,-0.155052,0.096161,-0.009414,-38.615227,6.116744,1000
613,0.613,-0.821897,-1.287536,689.197872,-0.154504,0.098628,-0.009575,-38.618226,6.105357,1000
614,0.614,-0.842464,-1.283007,689.228733,-0.153961,0.101096,-0.009735,-38.621155,6.094002,1000
615,0.615,-0.863042,-1.278516,689.259750,-0.153422,0.103565,-0.009896,-38.624015,6.082677,1000
616,0.616,-0.883629,-1.274064,689.290905,-0.152888,0.106035,-0.010056,-38.626804,6.071384,1000
617,0.617,-0.904220,-1.269652,689.322184,-0.152358,0.108506,-0.010215,-38.629523,6.060123,1000
618,0.618,-0.924815,-1.265280,689.353569,-0.151834,0.110978,-0.010375,-38.632172,6.048893,1000
619,0.619,-0.945409,-1.260949,689.385045,-0.151314,0.113449,-0.010534,-38.634752,6.037696,1000
620,0.620,-0.966000,-1.256660,689.416597,-0.150799,0.115920,-0.010692,-38.637260,6.026531,1000
621,0.621,-0.986584,-1.252413,689.448207,-0.150290,0.118390,-0.010851,-38.639699,6.015399,1000
622,0.622,-1.007160,-1.248210,689.479860,-0.149785,0.120859,-0.011009,-38.642068,6.004300,1000
623,0.623,-1.027724,-1.244051,689.511539,-0.149286,0.123327,-0.011166,-38.644366,5.993233,1000
624,0.624,-1.048273,-1.239937,689.543229,-0.148792,0.125793,-0.011324,-38.646594,5.982200,1000
625,0.625,-1.068804,-1.235868,689.574912,-0.148304,0.128256,-0.011481,-38.648752,5.971201,1000
626,0.626,-1.089314,-1.231846,689.606574,-0.147822,0.130718,-0.011637,-38.650839,5.960235,1000
627,0.627,-1.109801,-1.227871,689.638197,-0.147344,0.133176,-0.011793,-38.652856,5.949303,1000
628,0.628,-1.130261,-1.223943,689.669766,-0.146873,0.135631,-0.011949,-38.654803,5.938406,1000
629,0.629,-1.150692,-1.220063,689.701264,-0.146408,0.138083,-0.012104,-38.656680,5.927542,1000
630,0.630,-1.171091,-1.216233,689.732675,-0.145948,0.140531,-0.012259,-38.658486,5.916714,1000
631,0.631,-1.191454,-1.212452,689.763983,-0.145494,0.142975,-0.012414,-38.660222,5.905920,1000
632,0.632,-1.211780,-1.208721,689.795172,-0.145047,0.145414,-0.012568,-38.661888,5.895161,1000
633,0.633,-1.232064,-1.205041,689.826225,-0.144605,0.147848,-0.012722,-38.663484,5.884437,1000
634,0.634,-1.252304,-1.201413,689.857128,-0.144170,0.150277,-0.012876,-38.665010,5.873749,1000
635,0.635,-1.272498,-1.197837,689.887863,-0.143740,0.152700,-0.013029,-38.666465,5.863097,1000
636,0.636,-1.292642,-1.194314,689.918415,-0.143318,0.155117,-0.013181,-38.667851,5.852480,1000
637,0.637,-1.312734,-1.190844,689.948767,-0.142901,0.157528,-0.013333,-38.669166,5.841899,1000
638,0.638,-1.332770,-1.187429,689.978906,-0.142491,0.159932,-0.013485,-38.670411,5.831355,1000
639,0.639,-1.352748,-1.184068,690.008813,-0.142088,0.162330,-0.013637,-38.671587,5.820847,1000
640,0.640,-1.372665,-1.180762,690.038474,-0.141691,0.164720,-0.013787,-38.672693,5.810375,1000
641,0.641,-1.392519,-1.177512,690.067874,-0.141301,0.167102,-0.013938,-38.673728,5.799941,1000
642,0.642,-1.412305,-1.174318,690.096997,-0.140918,0.169477,-0.014088,-38.674695,5.789543,1000
643,0.643,-1.432022,-1.171181,690.125827,-0.140542,0.171843,-0.014237,-38.675591,5.779183,1000
644,0.644,-1.451667,-1.168102,690.154350,-0.140172,0.174200,-0.014386,-38.676418,5.768860,1000
645,0.645,-1.471236,-1.165081,690.182550,-0.139810,0.176548,-0.014535,-38.677176,5.758575,1000
646,0.646,-1.490728,-1.162118,690.210412,-0.139454,0.178887,-0.014683,-38.677864,5.748328,1000
647,0.647,-1.510139,-1.159215,690.237922,-0.139106,0.181217,-0.014831,-38.678482,5.738118,1000
648,0.648,-1.529466,-1.156371,690.265064,-0.138764,0.183536,-0.014978,-38.679032,5.727947,1000
649,0.649,-1.548708,-1.153587,690.291825,-0.138430,0.185845,-0.015125,-38.679513,5.717814,1000
650,0.650,-1.567860,-1.150863,690.318189,-0.138104,0.188143,-0.015271,-38.679924,5.707720,1000
651,0.651,-1.586921,-1.148201,690.344143,-0.137784,0.190431,-0.015417,-38.680267,5.697664,1000
652,0.652,-1.605888,-1.145600,690.369672,-0.137472,0.192707,-0.015562,-38.680541,5.687647,1000
653,0.653,-1.624757,-1.143061,690.394762,-0.137167,0.194971,-0.015707,-38.680746,5.677670,1000
654,0.654,-1.643527,-1.140585,690.419400,-0.136870,0.197223,-0.015851,-38.680883,5.667732,1000
655,0.655,-1.662195,-1.138171,690.443572,-0.136581,0.199463,-0.015995,-38.680951,5.657833,1000
656,0.656,-1.680758,-1.135821,690.467265,-0.136299,0.201691,-0.016138,-38.680951,5.647974,1000
657,0.657,-1.699213,-1.133535,690.490465,-0.136024,0.203906,-0.016281,-38.680883,5.638154,1000
658,0.658,-1.717558,-1.131312,690.513159,-0.135757,0.206107,-0.016423,-38.680747,5.628375,1000
659,0.659,-1.735791,-1.129154,690.535334,-0.135499,0.208295,-0.016565,-38.680544,5.618636,1000
660,0.660,-1.753908,-1.127061,690.556978,-0.135247,0.210469,-0.016706,-38.680272,5.608937,1000
661,0.661,-1.771907,-1.125034,690.578079,-0.135004,0.212629,-0.016847,-38.679933,5.599278,1000
662,0.662,-1.789787,-1.123072,690.598623,-0.134769,0.214774,-0.016987,-38.679527,5.589660,1000
663,0.663,-1.807543,-1.121176,690.618599,-0.134541,0.216905,-0.017127,-38.679054,5.580083,1000
664,0.664,-1.825175,-1.119347,690.637996,-0.134322,0.219021,-0.017266,-38.678514,5.570547,1000
665,0.665,-1.842678,-1.117584,690.656801,-0.134110,0.221121,-0.017404,-38.677907,5.561052,1000
666,0.666,-1.860052,-1.115888,690.675003,-0.133907,0.223206,-0.017542,-38.677233,5.551599,1000
667,0.667,-1.877293,-1.114260,690.692592,-0.133711,0.225275,-0.017679,-38.676493,5.542187,1000
668,0.668,-1.894399,-1.112699,690.709555,-0.133524,0.227328,-0.017816,-38.675687,5.532816,1000
669,0.669,-1.911369,-1.111207,690.725884,-0.133345,0.229364,-0.017952,-38.674815,5.523487,1000
670,0.670,-1.928198,-1.109782,690.741566,-0.133174,0.231384,-0.018088,-38.673876,5.514201,1000
671,0.671,-1.944886,-1.108426,690.756593,-0.133011,0.233386,-0.018223,-38.672873,5.504956,1000
672,0.672,-1.961430,-1.107139,690.770954,-0.132857,0.235372,-0.018357,-38.671804,5.495753,1000
673,0.673,-1.977828,-1.105921,690.784640,-0.132711,0.237339,-0.018491,-38.670669,5.486593,1000
674,0.674,-1.994077,-1.104773,690.797641,-0.132573,0.239289,-0.018625,-38.669470,5.477475,1000
675,0.675,-2.010175,-1.103694,690.809948,-0.132443,0.241221,-0.018757,-38.668206,5.468400,1000
676,0.676,-2.026121,-1.102684,690.821553,-0.132322,0.243135,-0.018889,-38.666877,5.459368,1000
677,0.677,-2.041912,-1.101745,690.832446,-0.132209,0.245029,-0.019021,-38.665484,5.450379,1000
678,0.678,-2.057545,-1.100875,690.842620,-0.132105,0.246905,-0.019152,-38.664027,5.441433,1000
679,0.679,-2.073020,-1.100076,690.852067,-0.132009,0.248762,-0.019282,-38.662507,5.432530,1000
680,0.680,-2.088333,-1.099348,690.860779,-0.131922,0.250600,-0.019412,-38.660922,5.423670,1000
681,0.681,-2.103484,-1.098690,690.868749,-0.131843,0.252418,-0.019541,-38.659275,5.414854,1000
682,0.682,-2.118469,-1.098103,690.875969,-0.131772,0.254216,-0.019669,-38.657564,5.406081,1000
683,0.683,-2.133287,-1.097587,690.882433,-0.131710,0.255994,-0.019797,-38.655791,5.397353,1000
684,0.684,-2.147936,-1.097142,690.888134,-0.131657,0.257752,-0.019924,-38.653955,5.388668,1000
685,0.685,-2.162414,-1.096769,690.893066,-0.131612,0.259490,-0.020051,-38.652056,5.380027,1000
686,0.686,-2.176720,-1.096466,690.897224,-0.131576,0.261206,-0.020176,-38.650096,5.371430,1000
687,0.687,-2.190851,-1.096235,690.900601,-0.131548,0.262902,-0.020302,-38.648074,5.362878,1000
688,0.688,-2.204805,-1.096076,690.903192,-0.131529,0.264577,-0.020426,-38.645991,5.354370,1000
689,0.689,-2.218582,-1.095988,690.904992,-0.131519,0.266230,-0.020550,-38.643846,5.345906,1000
690,0.690,-2.232179,-1.095972,690.905997,-0.131517,0.267861,-0.020673,-38.641641,5.337487,1000
691,0.691,-2.245595,-1.096028,690.906202,-0.131523,0.269471,-0.020796,-38.639375,5.329113,1000
692,0.692,-2.258827,-1.096155,690.905604,-0.131539,0.271059,-0.020918,-38.637049,5.320784,1000
693,0.693,-2.271875,-1.096354,690.904198,-0.131562,0.272625,-0.021039,-38.634663,5.312500,1000
694,0.694,-2.284737,-1.096625,690.901981,-0.131595,0.274168,-0.021160,-38.632217,5.304261,1000
695,0.695,-2.297410,-1.096968,690.898951,-0.131636,0.275689,-0.021280,-38.629712,5.296066,1000
696,0.696,-2.309895,-1.097382,690.895103,-0.131686,0.277187,-0.021399,-38.627147,5.287918,1000
697,0.697,-2.322189,-1.097868,690.890436,-0.131744,0.278663,-0.021518,-38.624525,5.279814,1000
698,0.698,-2.334290,-1.098426,690.884949,-0.131811,0.280115,-0.021635,-38.621843,5.271757,1000
699,0.699,-2.346198,-1.099056,690.878638,-0.131887,0.281544,-0.021753,-38.619104,5.263745,1000
700,0.700,-2.357912,-1.099758,690.871502,-0.131971,0.282949,-0.021869,-38.616307,5.255778,1000
701,0.701,-2.369429,-1.100531,690.863541,-0.132064,0.284331,-0.021985,-38.613453,5.247857,1000
702,0.702,-2.380748,-1.101375,690.854754,-0.132165,0.285690,-0.022100,-38.610541,5.239983,1000
703,0.703,-2.391869,-1.102291,690.845139,-0.132275,0.287024,-0.022214,-38.607573,5.232154,1000
704,0.704,-2.402790,-1.103279,690.834698,-0.132393,0.288335,-0.022328,-38.604549,5.224372,1000
705,0.705,-2.413509,-1.104337,690.823429,-0.132520,0.289621,-0.022441,-38.601468,5.216635,1000
706,0.706,-2.424027,-1.105467,690.811335,-0.132656,0.290883,-0.022553,-38.598332,5.208945,1000
707,0.707,-2.434341,-1.106668,690.798414,-0.132800,0.292121,-0.022665,-38.595141,5.201302,1000
708,0.708,-2.444451,-1.107939,690.784669,-0.132953,0.293334,-0.022775,-38.591894,5.193704,1000
709,0.709,-2.454356,-1.109282,690.770101,-0.133114,0.294523,-0.022885,-38.588594,5.186154,1000
710,0.710,-2.464054,-1.110695,690.754712,-0.133283,0.295687,-0.022995,-38.585239,5.178650,1000
711,0.711,-2.473546,-1.112178,690.738504,-0.133461,0.296825,-0.023103,-38.581830,5.171193,1000
712,0.712,-2.482829,-1.113732,690.721480,-0.133648,0.297939,-0.023211,-38.578368,5.163782,1000
713,0.713,-2.491903,-1.115355,690.703641,-0.133843,0.299028,-0.023318,-38.574852,5.156419,1000
714,0.714,-2.500767,-1.117049,690.684992,-0.134046,0.300092,-0.023425,-38.571284,5.149102,1000
715,0.715,-2.509421,-1.118812,690.665536,-0.134257,0.301131,-0.023530,-38.567664,5.141833,1000
716,0.716,-2.517864,-1.120644,690.645276,-0.134477,0.302144,-0.023635,-38.563992,5.134610,1000
717,0.717,-2.526095,-1.122545,690.624217,-0.134705,0.303131,-0.023739,-38.560269,5.127435,1000
718,0.718,-2.534114,-1.124516,690.602362,-0.134942,0.304094,-0.023843,-38.556494,5.120307,1000
719,0.719,-2.541919,-1.126555,690.579717,-0.135187,0.305030,-0.023945,-38.552669,5.113226,1000
720,0.720,-2.549511,-1.128662,690.556287,-0.135439,0.305941,-0.024047,-38.548794,5.106193,1000
721,0.721,-2.556888,-1.130837,690.532076,-0.135700,0.306827,-0.024148,-38.544868,5.099207,1000
722,0.722,-2.564051,-1.133080,690.507091,-0.135970,0.307686,-0.024248,-38.540894,5.092269,1000
723,0.723,-2.570999,-1.135391,690.481337,-0.136247,0.308520,-0.024348,-38.536870,5.085378,1000
724,0.724,-2.577731,-1.137769,690.454821,-0.136532,0.309328,-0.024447,-38.532798,5.078535,1000
725,0.725,-2.584248,-1.140213,690.427549,-0.136826,0.310110,-0.024544,-38.528677,5.071740,1000
726,0.726,-2.590548,-1.142724,690.399528,-0.137127,0.310866,-0.024642,-38.524509,5.064992,1000
727,0.727,-2.596632,-1.145301,690.370765,-0.137436,0.311596,-0.024738,-38.520294,5.058292,1000
728,0.728,-2.602500,-1.147944,690.341267,-0.137753,0.312300,-0.024834,-38.516032,5.051640,1000
729,0.729,-2.608150,-1.150653,690.311043,-0.138078,0.312978,-0.024928,-38.511723,5.045036,1000
730,0.730,-2.613584,-1.153426,690.280100,-0.138411,0.313630,-0.025022,-38.507369,5.038480,1000
731,0.731,-2.618801,-1.156264,690.248446,-0.138752,0.314256,-0.025116,-38.502969,5.031971,1000
732,0.732,-2.623801,-1.159167,690.216090,-0.139100,0.314856,-0.025208,-38.498524,5.025511,1000
733,0.733,-2.628584,-1.162133,690.183041,-0.139456,0.315430,-0.025299,-38.494034,5.019099,1000
734,0.734,-2.633149,-1.165162,690.149309,-0.139819,0.315978,-0.025390,-38.489500,5.012735,1000
735,0.735,-2.637498,-1.168255,690.114901,-0.140191,0.316500,-0.025480,-38.484923,5.006419,1000
736,0.736,-2.641630,-1.171410,690.079828,-0.140569,0.316996,-0.025569,-38.480302,5.000152,1000
737,0.737,-2.645546,-1.174627,690.044101,-0.140955,0.317465,-0.025658,-38.475639,4.993932,1000
738,0.738,-2.649245,-1.177906,690.007728,-0.141349,0.317909,-0.025745,-38.470933,4.987761,1000
739,0.739,-2.652727,-1.181246,689.970721,-0.141750,0.318327,-0.025832,-38.466185,4.981638,1000
740,0.740,-2.655994,-1.184647,689.933089,-0.142158,0.318719,-0.025918,-38.461397,4.975563,1000
741,0.741,-2.659045,-1.188108,689.894845,-0.142573,0.319085,-0.026003,-38.456567,4.969537,1000
742,0.742,-2.661881,-1.191629,689.855999,-0.142995,0.319426,-0.026087,-38.451697,4.963559,1000
743,0.743,-2.664502,-1.195209,689.816563,-0.143425,0.319740,-0.026170,-38.446787,4.957630,1000
744,0.744,-2.666909,-1.198847,689.776547,-0.143862,0.320029,-0.026253,-38.441838,4.951749,1000
745,0.745,-2.669102,-1.202544,689.735965,-0.144305,0.320292,-0.026334,-38.436850,4.945916,1000
746,0.746,-2.671081,-1.206298,689.694828,-0.144756,0.320530,-0.026415,-38.431824,4.940132,1000
747,0.747,-2.672848,-1.210110,689.653148,-0.145213,0.320742,-0.026495,-38.426760,4.934396,1000
748,0.748,-2.674403,-1.213978,689.610938,-0.145677,0.320928,-0.026574,-38.421658,4.928708,1000
749,0.749,-2.675746,-1.217902,689.568210,-0.146148,0.321090,-0.026653,-38.416519,4.923070,1000
750,0.750,-2.676878,-1.221881,689.524978,-0.146626,0.321225,-0.026730,-38.411345,4.917479,1000
751,0.751,-2.677800,-1.225915,689.481255,-0.147110,0.321336,-0.026807,-38.406134,4.911937,1000
752,0.752,-2.678513,-1.230003,689.437053,-0.147600,0.321422,-0.026883,-38.400888,4.906444,1000
753,0.753,-2.679018,-1.234145,689.392387,-0.148097,0.321482,-0.026957,-38.395607,4.900999,1000
754,0.754,-2.679315,-1.238340,689.347270,-0.148601,0.321518,-0.027031,-38.390292,4.895603,1000
755,0.755,-2.679405,-1.242587,689.301716,-0.149110,0.321529,-0.027105,-38.384943,4.890255,1000
756,0.756,-2.679289,-1.246886,689.255738,-0.149626,0.321515,-0.027177,-38.379561,4.884956,1000
757,0.757,-2.678968,-1.251236,689.209352,-0.150148,0.321476,-0.027248,-38.374146,4.879705,1000
758,0.758,-2.678444,-1.255636,689.162571,-0.150676,0.321413,-0.027319,-38.368699,4.874503,1000
759,0.759,-2.677717,-1.260086,689.115410,-0.151210,0.321326,-0.027388,-38.363220,4.869349,1000
760,0.760,-2.676788,-1.264586,689.067884,-0.151750,0.321215,-0.027457,-38.357710,4.864244,1000
761,0.761,-2.675659,-1.269134,689.020007,-0.152296,0.321079,-0.027525,-38.352169,4.859187,1000
762,0.762,-2.674330,-1.273729,688.971794,-0.152848,0.320920,-0.027592,-38.346599,4.854179,1000
763,0.763,-2.672803,-1.278372,688.923260,-0.153405,0.320736,-0.027658,-38.340999,4.849219,1000
764,0.764,-2.671079,-1.283061,688.874421,-0.153967,0.320529,-0.027724,-38.335370,4.844308,1000
765,0.765,-2.669159,-1.287796,688.825292,-0.154535,0.320299,-0.027788,-38.329713,4.839445,1000
766,0.766,-2.667046,-1.292576,688.775887,-0.155109,0.320045,-0.027851,-38.324027,4.834630,1000
767,0.767,-2.664739,-1.297400,688.726223,-0.155688,0.319769,-0.027914,-38.318315,4.829864,1000
768,0.768,-2.662240,-1.302267,688.676316,-0.156272,0.319469,-0.027976,-38.312575,4.825146,1000
769,0.769,-2.659551,-1.307177,688.626180,-0.156861,0.319146,-0.028037,-38.306810,4.820476,1000
770,0.770,-2.656674,-1.312130,688.575833,-0.157456,0.318801,-0.028096,-38.301019,4.815855,1000
771,0.771,-2.653609,-1.317123,688.525288,-0.158055,0.318433,-0.028156,-38.295203,4.811282,1000
772,0.772,-2.650359,-1.322158,688.474563,-0.158659,0.318043,-0.028214,-38.289362,4.806758,1000
773,0.773,-2.646924,-1.327232,688.423674,-0.159268,0.317631,-0.028271,-38.283497,4.802281,1000
774,0.774,-2.643307,-1.332345,688.372636,-0.159881,0.317197,-0.028327,-38.277609,4.797853,1000
775,0.775,-2.639508,-1.337496,688.321466,-0.160500,0.316741,-0.028383,-38.271698,4.793472,1000
776,0.776,-2.635531,-1.342685,688.270180,-0.161122,0.316264,-0.028437,-38.265765,4.789140,1000
777,0.777,-2.631376,-1.347910,688.218794,-0.161749,0.315765,-0.028491,-38.259811,4.784856,1000
778,0.778,-2.627045,-1.353171,688.167324,-0.162381,0.315245,-0.028543,-38.253835,4.780620,1000
779,0.779,-2.622540,-1.358467,688.115786,-0.163016,0.314705,-0.028595,-38.247838,4.776432,1000
780,0.780,-2.617862,-1.363798,688.064197,-0.163656,0.314143,-0.028646,-38.241822,4.772292,1000
781,0.781,-2.613014,-1.369162,688.012574,-0.164299,0.313562,-0.028696,-38.235787,4.768200,1000
782,0.782,-2.607997,-1.374558,687.960932,-0.164947,0.312960,-0.028745,-38.229732,4.764155,1000
783,0.783,-2.602814,-1.379986,687.909287,-0.165598,0.312338,-0.028793,-38.223660,4.760159,1000
784,0.784,-2.597465,-1.385446,687.857657,-0.166253,0.311696,-0.028840,-38.217570,4.756210,1000
785,0.785,-2.591954,-1.390935,687.806057,-0.166912,0.311034,-0.028886,-38.211463,4.752308,1000
786,0.786,-2.586282,-1.396453,687.754503,-0.167574,0.310354,-0.028932,-38.205339,4.748455,1000
787,0.787,-2.580450,-1.402000,687.703012,-0.168240,0.309654,-0.028976,-38.199200,4.744649,1000
788,0.788,-2.574462,-1.407574,687.651601,-0.168909,0.308935,-0.029020,-38.193045,4.740890,1000
789,0.789,-2.568319,-1.413175,687.600285,-0.169581,0.308198,-0.029062,-38.186876,4.737179,1000
790,0.790,-2.562023,-1.418802,687.549080,-0.170256,0.307443,-0.029104,-38.180693,4.733515,1000
791,0.791,-2.555576,-1.424454,687.498002,-0.170934,0.306669,-0.029144,-38.174497,4.729898,1000
