sample,time_s,Fx,Fy,Fz,Mx,My,Mz,COP_AP,COP_ML,fs
532,0.532,-0.357972,-1.971285,686.583114,-0.236554,0.042957,0.003984,-39.182134,4.901653,1000
533,0.533,-0.368331,-1.964306,686.560918,-0.235717,0.044200,0.003816,-39.194847,4.889022,1000
534,0.534,-0.378845,-1.957286,686.539483,-0.234874,0.045461,0.003648,-39.207507,4.876402,1000
535,0.535,-0.389516,-1.950227,686.518812,-0.234027,0.046742,0.003479,-39.220115,4.863795,1000
536,0.536,-0.400341,-1.943130,686.498910,-0.233176,0.048041,0.003311,-39.232670,4.851201,1000
537,0.537,-0.411321,-1.935995,686.479781,-0.232319,0.049359,0.003142,-39.245172,4.838620,1000
538,0.538,-0.422455,-1.928824,686.461428,-0.231459,0.050695,0.002973,-39.257619,4.826052,1000
539,0.539,-0.433741,-1.921618,686.443854,-0.230594,0.052049,0.002804,-39.270013,4.813497,1000
540,0.540,-0.445179,-1.914377,686.427062,-0.229725,0.053422,0.002636,-39.282351,4.800957,1000
541,0.541,-0.456768,-1.907103,686.411054,-0.228852,0.054812,0.002467,-39.294634,4.788431,1000
542,0.542,-0.468507,-1.899797,686.395832,-0.227976,0.056221,0.002297,-39.306862,4.775919,1000
543,0.543,-0.480395,-1.892459,686.381399,-0.227095,0.057647,0.002128,-39.319034,4.763422,1000
544,0.544,-0.492431,-1.885091,686.367755,-0.226211,0.059092,0.001959,-39.331150,4.750941,1000
545,0.545,-0.504614,-1.877694,686.354903,-0.225323,0.060554,0.001790,-39.343208,4.738474,1000
546,0.546,-0.516943,-1.870268,686.342841,-0.224432,0.062033,0.001620,-39.355210,4.726024,1000
547,0.547,-0.529416,-1.862815,686.331573,-0.223538,0.063530,0.001451,-39.367155,4.713589,1000
548,0.548,-0.542032,-1.855335,686.321096,-0.222640,0.065044,0.001281,-39.379041,4.701170,1000
549,0.549,-0.554791,-1.847830,686.311412,-0.221740,0.066575,0.001112,-39.390870,4.688768,1000
550,0.550,-0.567691,-1.840301,686.302520,-0.220836,0.068123,0.000942,-39.402640,4.676383,1000
551,0.551,-0.580730,-1.832748,686.294418,-0.219930,0.069688,0.000773,-39.414351,4.664015,1000
552,0.552,-0.593907,-1.825173,686.287106,-0.219021,0.071269,0.000603,-39.426003,4.651665,1000
553,0.553,-0.607222,-1.817577,686.280583,-0.218109,0.072867,0.000434,-39.437595,4.639332,1000
554,0.554,-0.620672,-1.809960,686.274846,-0.217195,0.074481,0.000264,-39.449127,4.627017,1000
555,0.555,-0.634256,-1.802324,686.269894,-0.216279,0.076111,0.000094,-39.460599,4.614721,1000
556,0.556,-0.647972,-1.794670,686.265723,-0.215360,0.077757,-0.000075,-39.472011,4.602443,1000
557,0.557,-0.661820,-1.786998,686.262332,-0.214440,0.079418,-0.000245,-39.483361,4.590184,1000
558,0.558,-0.675797,-1.779311,686.259718,-0.213517,0.081096,-0.000415,-39.494650,4.577944,1000
559,0.559,-0.689902,-1.771607,686.257876,-0.212593,0.082788,-0.000584,-39.505878,4.565724,1000
560,0.560,-0.704133,-1.763890,686.256803,-0.211667,0.084496,-0.000754,-39.517044,4.553523,1000
561,0.561,-0.718489,-1.756159,686.256495,-0.210739,0.086219,-0.000923,-39.528147,4.541342,1000
562,0.562,-0.732967,-1.748417,686.256948,-0.209810,0.087956,-0.001093,-39.539188,4.529182,1000
563,0.563,-0.747567,-1.740662,686.258157,-0.208879,0.089708,-0.001263,-39.550166,4.517042,1000
564,0.564,-0.762287,-1.732898,686.260117,-0.207948,0.091474,-0.001432,-39.561081,4.504923,1000
565,0.565,-0.777124,-1.725124,686.262824,-0.207015,0.093255,-0.001601,-39.571932,4.492825,1000
566,0.566,-0.792077,-1.717343,686.266270,-0.206081,0.095049,-0.001771,-39.582720,4.480748,1000
567,0.567,-0.807144,-1.709554,686.270450,-0.205146,0.096857,-0.001940,-39.593444,4.468694,1000
568,0.568,-0.822323,-1.701758,686.275359,-0.204211,0.098679,-0.002109,-39.604103,4.456661,1000
569,0.569,-0.837612,-1.693958,686.280990,-0.203275,0.100513,-0.002279,-39.614698,4.444650,1000
570,0.570,-0.853009,-1.686153,686.287335,-0.202338,0.102361,-0.002448,-39.625228,4.432662,1000
571,0.571,-0.868513,-1.678345,686.294388,-0.201401,0.104222,-0.002617,-39.635693,4.420697,1000
572,0.572,-0.884121,-1.670535,686.302142,-0.200464,0.106095,-0.002786,-39.646092,4.408755,1000
573,0.573,-0.899831,-1.662724,686.310588,-0.199527,0.107980,-0.002955,-39.656425,4.396836,1000
574,0.574,-0.915641,-1.654913,686.319719,-0.198590,0.109877,-0.003123,-39.666693,4.384941,1000
575,0.575,-0.931549,-1.647102,686.329527,-0.197652,0.111786,-0.003292,-39.676895,4.373069,1000
576,0.576,-0.947554,-1.639293,686.340003,-0.196715,0.113706,-0.003461,-39.687030,4.361222,1000
577,0.577,-0.963652,-1.631487,686.351138,-0.195778,0.115638,-0.003629,-39.697098,4.349400,1000
578,0.578,-0.979841,-1.623684,686.362923,-0.194842,0.117581,-0.003797,-39.707099,4.337602,1000
579,0.579,-0.996120,-1.615887,686.375349,-0.193906,0.119534,-0.003966,-39.717034,4.325829,1000
580,0.580,-1.012486,-1.608095,686.388406,-0.192971,0.121498,-0.004134,-39.726900,4.314081,1000
581,0.581,-1.028937,-1.600309,686.402084,-0.192037,0.123472,-0.004302,-39.736700,4.302359,1000
582,0.582,-1.045471,-1.592532,686.416374,-0.191104,0.125456,-0.004469,-39.746431,4.290662,1000
583,0.583,-1.062084,-1.584763,686.431265,-0.190172,0.127450,-0.004637,-39.756094,4.278992,1000
584,0.584,-1.078776,-1.577003,686.446746,-0.189240,0.129453,-0.004805,-39.765689,4.267348,1000
585,0.585,-1.095544,-1.569254,686.462807,-0.188311,0.131465,-0.004972,-39.775216,4.255730,1000
586,0.586,-1.112384,-1.561517,686.479435,-0.187382,0.133486,-0.005139,-39.784673,4.244140,1000
587,0.587,-1.129296,-1.553792,686.496621,-0.186455,0.135515,-0.005306,-39.794062,4.232576,1000
588,0.588,-1.146275,-1.546081,686.514352,-0.185530,0.137553,-0.005473,-39.803382,4.221040,1000
589,0.589,-1.163321,-1.538384,686.532617,-0.184606,0.139599,-0.005640,-39.812633,4.209531,1000
590,0.590,-1.180430,-1.530702,686.551404,-0.183684,0.141652,-0.005806,-39.821814,4.198051,1000
591,0.591,-1.197601,-1.523037,686.570699,-0.182764,0.143712,-0.005973,-39.830925,4.186598,1000
592,0.592,-1.214829,-1.515388,686.590492,-0.181847,0.145780,-0.006139,-39.839966,4.175174,1000
593,0.593,-1.232114,-1.507758,686.610769,-0.180931,0.147854,-0.006305,-39.848938,4.163779,1000
594,0.594,-1.249452,-1.500147,686.631518,-0.180018,0.149934,-0.006471,-39.857839,4.152412,1000
595,0.595,-1.266841,-1.492556,686.652725,-0.179107,0.152021,-0.006636,-39.866670,4.141075,1000
596,0.596,-1.284278,-1.484986,686.674377,-0.178198,0.154113,-0.006802,-39.875431,4.129767,1000
597,0.597,-1.301761,-1.477438,686.696460,-0.177293,0.156211,-0.006967,-39.884120,4.118489,1000
598,0.598,-1.319287,-1.469912,686.718962,-0.176389,0.158314,-0.007132,-39.892739,4.107240,1000
599,0.599,-1.336853,-1.462410,686.741868,-0.175489,0.160422,-0.007296,-39.901287,4.096022,1000
600,0.600,-1.354457,-1.454933,686.765165,-0.174592,0.162535,-0.007461,-39.909764,4.084834,1000
601,0.601,-1.372096,-1.447481,686.788838,-0.173698,0.164651,-0.007625,-39.918170,4.073677,1000
602,0.602,-1.389767,-1.440056,686.812873,-0.172807,0.166772,-0.007789,-39.926505,4.062551,1000
603,0.603,-1.407468,-1.432657,686.837255,-0.171919,0.168896,-0.007953,-39.934768,4.051456,1000
604,0.604,-1.425196,-1.425287,686.861971,-0.171034,0.171024,-0.008116,-39.942959,4.040393,1000
605,0.605,-1.442949,-1.417946,686.887005,-0.170154,0.173154,-0.008279,-39.951079,4.029361,1000
606,0.606,-1.460722,-1.410635,686.912342,-0.169276,0.175287,-0.008442,-39.959126,4.018361,1000
607,0.607,-1.478515,-1.403354,686.937968,-0.168402,0.177422,-0.008605,-39.967102,4.007393,1000
608,0.608,-1.496324,-1.396105,686.963868,-0.167533,0.179559,-0.008767,-39.975006,3.996457,1000
609,0.609,-1.514146,-1.388888,686.990026,-0.166667,0.181697,-0.008929,-39.982838,3.985554,1000
610,0.610,-1.531978,-1.381704,687.016426,-0.165805,0.183837,-0.009091,-39.990597,3.974684,1000
611,0.611,-1.549818,-1.374555,687.043055,-0.164947,0.185978,-0.009253,-39.998284,3.963847,1000
612,0.612,-1.567663,-1.367441,687.069895,-0.164093,0.188120,-0.009414,-40.005899,3.953044,1000
613,0.613,-1.585510,-1.360362,687.096931,-0.163243,0.190261,-0.009575,-40.013442,3.942274,1000
614,0.614,-1.603356,-1.353320,687.124149,-0.162398,0.192403,-0.009735,-40.020911,3.931537,1000
615,0.615,-1.621199,-1.346315,687.151531,-0.161558,0.194544,-0.009896,-40.028308,3.920835,1000
616,0.616,-1.639036,-1.339348,687.179063,-0.160722,0.196684,-0.010056,-40.035633,3.910167,1000
617,0.617,-1.656863,-1.332421,687.206727,-0.159890,0.198824,-0.010215,-40.042885,3.899534,1000
618,0.618,-1.674678,-1.325533,687.234509,-0.159064,0.200961,-0.010375,-40.050064,3.888935,1000
619,0.619,-1.692478,-1.318685,687.262392,-0.158242,0.203097,-0.010534,-40.057170,3.878371,1000
620,0.620,-1.710261,-1.311879,687.290361,-0.157425,0.205231,-0.010692,-40.064203,3.867842,1000
621,0.621,-1.728023,-1.305115,687.318398,-0.156614,0.207363,-0.010851,-40.071163,3.857349,1000
622,0.622,-1.745762,-1.298394,687.346489,-0.155807,0.209491,-0.011009,-40.078051,3.846891,1000
623,0.623,-1.763474,-1.291717,687.374616,-0.155006,0.211617,-0.011166,-40.084865,3.836469,1000
624,0.624,-1.781158,-1.285083,687.402764,-0.154210,0.213739,-0.011324,-40.091607,3.826083,1000
625,0.625,-1.798809,-1.278495,687.430916,-0.153419,0.215857,-0.011481,-40.098275,3.815734,1000
626,0.626,-1.816426,-1.271953,687.459057,-0.152634,0.217971,-0.011637,-40.104870,3.805421,1000
627,0.627,-1.834005,-1.265457,687.487170,-0.151855,0.220081,-0.011793,-40.111393,3.795144,1000
628,0.628,-1.851544,-1.259009,687.515238,-0.151081,0.222185,-0.011949,-40.117842,3.784905,1000
629,0.629,-1.869039,-1.252608,687.543246,-0.150313,0.224285,-0.012104,-40.124218,3.774702,1000
630,0.630,-1.886488,-1.246256,687.571178,-0.149551,0.226379,-0.012259,-40.130521,3.764537,1000
631,0.631,-1.903888,-1.239953,687.599017,-0.148794,0.228467,-0.012414,-40.136751,3.754410,1000
632,0.632,-1.921236,-1.233701,687.626747,-0.148044,0.230548,-0.012568,-40.142908,3.744320,1000
633,0.633,-1.938529,-1.227499,687.654353,-0.147300,0.232623,-0.012722,-40.148992,3.734268,1000
634,0.634,-1.955765,-1.221348,687.681818,-0.146562,0.234692,-0.012876,-40.155003,3.724255,1000
635,0.635,-1.972940,-1.215250,687.709126,-0.145830,0.236753,-0.013029,-40.160941,3.714280,1000
636,0.636,-1.990053,-1.209204,687.736261,-0.145104,0.238806,-0.013181,-40.166807,3.704343,1000
637,0.637,-2.007099,-1.203211,687.763208,-0.144385,0.240852,-0.013333,-40.172599,3.694445,1000
638,0.638,-2.024077,-1.197273,687.789951,-0.143673,0.242889,-0.013485,-40.178318,3.684587,1000
639,0.639,-2.040983,-1.191388,687.816474,-0.142967,0.244918,-0.013637,-40.183965,3.674767,1000
640,0.640,-2.057814,-1.185559,687.842761,-0.142267,0.246938,-0.013787,-40.189539,3.664987,1000
641,0.641,-2.074569,-1.179786,687.868798,-0.141574,0.248948,-0.013938,-40.195040,3.655246,1000
642,0.642,-2.091243,-1.174069,687.894568,-0.140888,0.250949,-0.014088,-40.200469,3.645545,1000
643,0.643,-2.107835,-1.168409,687.920056,-0.140209,0.252940,-0.014237,-40.205825,3.635885,1000
644,0.644,-2.124342,-1.162807,687.945247,-0.139537,0.254921,-0.014386,-40.211108,3.626264,1000
645,0.645,-2.140760,-1.157262,687.970126,-0.138871,0.256891,-0.014535,-40.216319,3.616683,1000
646,0.646,-2.157088,-1.151777,687.994678,-0.138213,0.258851,-0.014683,-40.221458,3.607144,1000
647,0.647,-2.173322,-1.146350,688.018888,-0.137562,0.260799,-0.014831,-40.226525,3.597645,1000
648,0.648,-2.189460,-1.140983,688.042742,-0.136918,0.262735,-0.014978,-40.231519,3.588187,1000
649,0.649,-2.205499,-1.135676,688.066225,-0.136281,0.264660,-0.015125,-40.236441,3.578769,1000
650,0.650,-2.221436,-1.130430,688.089322,-0.135652,0.266572,-0.015271,-40.241292,3.569394,1000
651,0.651,-2.237269,-1.125246,688.112019,-0.135029,0.268472,-0.015417,-40.246070,3.560059,1000
652,0.652,-2.252995,-1.120123,688.134303,-0.134415,0.270359,-0.015562,-40.250777,3.550767,1000
653,0.653,-2.268612,-1.115062,688.156158,-0.133807,0.272233,-0.015707,-40.255412,3.541516,1000
654,0.654,-2.284116,-1.110064,688.177572,-0.133208,0.274094,-0.015851,-40.259976,3.532307,1000
655,0.655,-2.299506,-1.105129,688.198531,-0.132616,0.275941,-0.015995,-40.264468,3.523141,1000
656,0.656,-2.314779,-1.100258,688.219022,-0.132031,0.277773,-0.016138,-40.268889,3.514016,1000
657,0.657,-2.329931,-1.095451,688.239030,-0.131454,0.279592,-0.016281,-40.273239,3.504935,1000
658,0.658,-2.344962,-1.090708,688.258544,-0.130885,0.281395,-0.016423,-40.277518,3.495896,1000
659,0.659,-2.359868,-1.086031,688.277549,-0.130324,0.283184,-0.016565,-40.281726,3.486900,1000
660,0.660,-2.374646,-1.081418,688.296035,-0.129770,0.284958,-0.016706,-40.285863,3.477947,1000
661,0.661,-2.389295,-1.076872,688.313987,-0.129225,0.286715,-0.016847,-40.289930,3.469037,1000
662,0.662,-2.403811,-1.072391,688.331395,-0.128687,0.288457,-0.016987,-40.293926,3.460170,1000
663,0.663,-2.418193,-1.067977,688.348245,-0.128157,0.290183,-0.017127,-40.297852,3.451347,1000
664,0.664,-2.432438,-1.063631,688.364527,-0.127636,0.291893,-0.017266,-40.301708,3.442568,1000
665,0.665,-2.446544,-1.059351,688.380228,-0.127122,0.293585,-0.017404,-40.305494,3.433833,1000
666,0.666,-2.460507,-1.055139,688.395338,-0.126617,0.295261,-0.017542,-40.309211,3.425141,1000
667,0.667,-2.474327,-1.050995,688.409844,-0.126119,0.296919,-0.017679,-40.312858,3.416494,1000
668,0.668,-2.488000,-1.046919,688.423737,-0.125630,0.298560,-0.017816,-40.316435,3.407891,1000
669,0.669,-2.501525,-1.042912,688.437006,-0.125149,0.300183,-0.017952,-40.319944,3.399333,1000
670,0.670,-2.514899,-1.038974,688.449640,-0.124677,0.301788,-0.018088,-40.323383,3.390819,1000
671,0.671,-2.528119,-1.035105,688.461629,-0.124213,0.303374,-0.018223,-40.326754,3.382350,1000
672,0.672,-2.541184,-1.031306,688.472964,-0.123757,0.304942,-0.018357,-40.330056,3.373926,1000
673,0.673,-2.554092,-1.027576,688.483634,-0.123309,0.306491,-0.018491,-40.333290,3.365547,1000
674,0.674,-2.566840,-1.023916,688.493631,-0.122870,0.308021,-0.018625,-40.336455,3.357213,1000
675,0.675,-2.579427,-1.020327,688.502945,-0.122439,0.309531,-0.018757,-40.339553,3.348925,1000
676,0.676,-2.591850,-1.016809,688.511568,-0.122017,0.311022,-0.018889,-40.342583,3.340682,1000
677,0.677,-2.604106,-1.013361,688.519490,-0.121603,0.312493,-0.019021,-40.345545,3.332485,1000
678,0.678,-2.616195,-1.009984,688.526705,-0.121198,0.313943,-0.019152,-40.348441,3.324333,1000
679,0.679,-2.628114,-1.006678,688.533204,-0.120801,0.315374,-0.019282,-40.351269,3.316228,1000
680,0.680,-2.639861,-1.003444,688.538978,-0.120413,0.316783,-0.019412,-40.354030,3.308169,1000
681,0.681,-2.651434,-1.000282,688.544022,-0.120034,0.318172,-0.019541,-40.356725,3.300155,1000
682,0.682,-2.662832,-0.997191,688.548328,-0.119663,0.319540,-0.019669,-40.359354,3.292189,1000
683,0.683,-2.674051,-0.994172,688.551888,-0.119301,0.320886,-0.019797,-40.361916,3.284268,1000
684,0.684,-2.685092,-0.991225,688.554697,-0.118947,0.322211,-0.019924,-40.364413,3.276394,1000
685,0.685,-2.695951,-0.988351,688.556748,-0.118602,0.323514,-0.020051,-40.366844,3.268567,1000
686,0.686,-2.706627,-0.985549,688.558036,-0.118266,0.324795,-0.020176,-40.369210,3.260787,1000
687,0.687,-2.717119,-0.982820,688.558555,-0.117938,0.326054,-0.020302,-40.371511,3.253054,1000
688,0.688,-2.727424,-0.980163,688.558299,-0.117620,0.327291,-0.020426,-40.373747,3.245367,1000
689,0.689,-2.737540,-0.977579,688.557264,-0.117309,0.328505,-0.020550,-40.375919,3.237728,1000
690,0.690,-2.747467,-0.975067,688.555444,-0.117008,0.329696,-0.020673,-40.378026,3.230137,1000
691,0.691,-2.757203,-0.972629,688.552837,-0.116715,0.330864,-0.020796,-40.380070,3.222592,1000
692,0.692,-2.766746,-0.970264,688.549437,-0.116432,0.332009,-0.020918,-40.382050,3.215096,1000
693,0.693,-2.776094,-0.967971,688.545241,-0.116157,0.333131,-0.021039,-40.383967,3.207647,1000
694,0.694,-2.785246,-0.965752,688.540245,-0.115890,0.334230,-0.021160,-40.385821,3.200245,1000
695,0.695,-2.794201,-0.963606,688.534447,-0.115633,0.335304,-0.021280,-40.387612,3.192892,1000
696,0.696,-2.802957,-0.961533,688.527844,-0.115384,0.336355,-0.021399,-40.389341,3.185587,1000
697,0.697,-2.811512,-0.959533,688.520433,-0.115144,0.337381,-0.021518,-40.391007,3.178330,1000
698,0.698,-2.819866,-0.957606,688.512212,-0.114913,0.338384,-0.021635,-40.392612,3.171121,1000
699,0.699,-2.828017,-0.955752,688.503180,-0.114690,0.339362,-0.021753,-40.394156,3.163960,1000
700,0.700,-2.835964,-0.953972,688.493334,-0.114477,0.340316,-0.021869,-40.395638,3.156847,1000
701,0.701,-2.843705,-0.952264,688.482675,-0.114272,0.341245,-0.021985,-40.397060,3.149784,1000
702,0.702,-2.851240,-0.950629,688.471200,-0.114076,0.342149,-0.022100,-40.398421,3.142769,1000
703,0.703,-2.858567,-0.949068,688.458911,-0.113888,0.343028,-0.022214,-40.399722,3.135802,1000
704,0.704,-2.865685,-0.947579,688.445805,-0.113709,0.343882,-0.022328,-40.400963,3.128884,1000
705,0.705,-2.872592,-0.946163,688.431884,-0.113540,0.344711,-0.022441,-40.402145,3.122016,1000
706,0.706,-2.879289,-0.944820,688.417149,-0.113378,0.345515,-0.022553,-40.403268,3.115196,1000
707,0.707,-2.885774,-0.943549,688.401599,-0.113226,0.346293,-0.022665,-40.404332,3.108425,1000
708,0.708,-2.892046,-0.942351,688.385237,-0.113082,0.347045,-0.022775,-40.405338,3.101703,1000
709,0.709,-2.898103,-0.941225,688.368063,-0.112947,0.347772,-0.022885,-40.406285,3.095031,1000
710,0.710,-2.903946,-0.940171,688.350080,-0.112821,0.348474,-0.022995,-40.407176,3.088408,1000
711,0.711,-2.909573,-0.939190,688.331289,-0.112703,0.349149,-0.023103,-40.408008,3.081834,1000
712,0.712,-2.914984,-0.938280,688.311693,-0.112594,0.349798,-0.023211,-40.408784,3.075310,1000
713,0.713,-2.920177,-0.937442,688.291295,-0.112493,0.350421,-0.023318,-40.409503,3.068836,1000
714,0.714,-2.925152,-0.936676,688.270098,-0.112401,0.351018,-0.023425,-40.410167,3.062411,1000
715,0.715,-2.929909,-0.935981,688.248106,-0.112318,0.351589,-0.023530,-40.410774,3.056035,1000
716,0.716,-2.934446,-0.935357,688.225322,-0.112243,0.352134,-0.023635,-40.411326,3.049710,1000
717,0.717,-2.938764,-0.934804,688.201749,-0.112176,0.352652,-0.023739,-40.411823,3.043434,1000
718,0.718,-2.942860,-0.934322,688.177394,-0.112119,0.353143,-0.023843,-40.412265,3.037209,1000
719,0.719,-2.946736,-0.933910,688.152260,-0.112069,0.353608,-0.023945,-40.412654,3.031033,1000
720,0.720,-2.950391,-0.933569,688.126352,-0.112028,0.354047,-0.024047,-40.412988,3.024907,1000
721,0.721,-2.953823,-0.933298,688.099675,-0.111996,0.354459,-0.024148,-40.413269,3.018832,1000
722,0.722,-2.957033,-0.933096,688.072236,-0.111972,0.354844,-0.024248,-40.413497,3.012806,1000
723,0.723,-2.960021,-0.932964,688.044040,-0.111956,0.355202,-0.024348,-40.413673,3.006831,1000
724,0.724,-2.962785,-0.932901,688.015093,-0.111948,0.355534,-0.024447,-40.413796,3.000906,1000
725,0.725,-2.965326,-0.932906,687.985403,-0.111949,0.355839,-0.024544,-40.413868,2.995032,1000
726,0.726,-2.967644,-0.932981,687.954975,-0.111958,0.356117,-0.024642,-40.413888,2.989208,1000
727,0.727,-2.969738,-0.933123,687.923817,-0.111975,0.356369,-0.024738,-40.413857,2.983434,1000
728,0.728,-2.971609,-0.933333,687.891936,-0.112000,0.356593,-0.024834,-40.413776,2.977711,1000
729,0.729,-2.973255,-0.933611,687.859340,-0.112033,0.356791,-0.024928,-40.413645,2.972038,1000
730,0.730,-2.974677,-0.933956,687.826038,-0.112075,0.356961,-0.025022,-40.413465,2.966416,1000
731,0.731,-2.975876,-0.934368,687.792036,-0.112124,0.357105,-0.025116,-40.413235,2.960845,1000
732,0.732,-2.976850,-0.934847,687.757345,-0.112182,0.357222,-0.025208,-40.412956,2.955324,1000
733,0.733,-2.977601,-0.935391,687.721972,-0.112247,0.357312,-0.025299,-40.412630,2.949854,1000
734,0.734,-2.978128,-0.936001,687.685927,-0.112320,0.357375,-0.025390,-40.412255,2.944435,1000
735,0.735,-2.978431,-0.936677,687.649220,-0.112401,0.357412,-0.025480,-40.411833,2.939066,1000
736,0.736,-2.978511,-0.937417,687.611859,-0.112490,0.357421,-0.025569,-40.411365,2.933749,1000
737,0.737,-2.978368,-0.938221,687.573855,-0.112587,0.357404,-0.025658,-40.410849,2.928482,1000
738,0.738,-2.978002,-0.939090,687.535218,-0.112691,0.357360,-0.025745,-40.410288,2.923266,1000
739,0.739,-2.977413,-0.940022,687.495959,-0.112803,0.357290,-0.025832,-40.409682,2.918101,1000
740,0.740,-2.976602,-0.941017,687.456087,-0.112922,0.357192,-0.025918,-40.409030,2.912987,1000
741,0.741,-2.975569,-0.942075,687.415615,-0.113049,0.357068,-0.026003,-40.408334,2.907924,1000
742,0.742,-2.974315,-0.943195,687.374552,-0.113183,0.356918,-0.026087,-40.407594,2.902912,1000
743,0.743,-2.972840,-0.944377,687.332911,-0.113325,0.356741,-0.026170,-40.406810,2.897951,1000
744,0.744,-2.971145,-0.945619,687.290704,-0.113474,0.356537,-0.026253,-40.405983,2.893041,1000
745,0.745,-2.969230,-0.946923,687.247941,-0.113631,0.356308,-0.026334,-40.405113,2.888182,1000
746,0.746,-2.967096,-0.948286,687.204636,-0.113794,0.356051,-0.026415,-40.404201,2.883374,1000
747,0.747,-2.964743,-0.949709,687.160799,-0.113965,0.355769,-0.026495,-40.403248,2.878618,1000
748,0.748,-2.962172,-0.951192,687.116445,-0.114143,0.355461,-0.026574,-40.402254,2.873912,1000
749,0.749,-2.959385,-0.952732,687.071586,-0.114328,0.355126,-0.026653,-40.401218,2.869258,1000
750,0.750,-2.956381,-0.954331,687.026234,-0.114520,0.354766,-0.026730,-40.400143,2.864654,1000
751,0.751,-2.953162,-0.955987,686.980402,-0.114718,0.354379,-0.026807,-40.399028,2.860102,1000
752,0.752,-2.949728,-0.957700,686.934105,-0.114924,0.353967,-0.026883,-40.397874,2.855601,1000
753,0.753,-2.946080,-0.959470,686.887355,-0.115136,0.353530,-0.026957,-40.396681,2.851151,1000
754,0.754,-2.942219,-0.961295,686.840166,-0.115355,0.353066,-0.027031,-40.395450,2.846752,1000
755,0.755,-2.938147,-0.963175,686.792552,-0.115581,0.352578,-0.027105,-40.394182,2.842404,1000
756,0.756,-2.933864,-0.965110,686.744528,-0.115813,0.352064,-0.027177,-40.392876,2.838108,1000
757,0.757,-2.929371,-0.967098,686.696106,-0.116052,0.351525,-0.027248,-40.391534,2.833862,1000
758,0.758,-2.924669,-0.969140,686.647302,-0.116297,0.350960,-0.027319,-40.390156,2.829668,1000
759,0.759,-2.919760,-0.971234,686.598130,-0.116548,0.350371,-0.027388,-40.388742,2.825525,1000
760,0.760,-2.914645,-0.973381,686.548605,-0.116806,0.349757,-0.027457,-40.387293,2.821433,1000
761,0.761,-2.909324,-0.975578,686.498741,-0.117069,0.349119,-0.027525,-40.385810,2.817392,1000
762,0.762,-2.903800,-0.977827,686.448554,-0.117339,0.348456,-0.027592,-40.384293,2.813402,1000
763,0.763,-2.898073,-0.980125,686.398058,-0.117615,0.347769,-0.027658,-40.382743,2.809463,1000
764,0.764,-2.892144,-0.982473,686.347269,-0.117897,0.347057,-0.027724,-40.381159,2.805575,1000
765,0.765,-2.886016,-0.984869,686.296202,-0.118184,0.346322,-0.027788,-40.379544,2.801738,1000
766,0.766,-2.879689,-0.987313,686.244872,-0.118478,0.345563,-0.027851,-40.377896,2.797952,1000
767,0.767,-2.873165,-0.989805,686.193295,-0.118777,0.344780,-0.027914,-40.376218,2.794218,1000
768,0.768,-2.866445,-0.992343,686.141487,-0.119081,0.343973,-0.027976,-40.374508,2.790534,1000
769,0.769,-2.859531,-0.994927,686.089462,-0.119391,0.343144,-0.028037,-40.372769,2.786901,1000
770,0.770,-2.852425,-0.997556,686.037238,-0.119707,0.342291,-0.028096,-40.371000,2.783319,1000
771,0.771,-2.845127,-1.000230,685.984830,-0.120028,0.341415,-0.028156,-40.369202,2.779788,1000
772,0.772,-2.837640,-1.002947,685.932253,-0.120354,0.340517,-0.028214,-40.367375,2.776307,1000
773,0.773,-2.829965,-1.005707,685.879524,-0.120685,0.339596,-0.028271,-40.365520,2.772878,1000
774,0.774,-2.822104,-1.008509,685.826659,-0.121021,0.338653,-0.028327,-40.363639,2.769499,1000
775,0.775,-2.814059,-1.011353,685.773674,-0.121362,0.337687,-0.028383,-40.361730,2.766171,1000
776,0.776,-2.805831,-1.014238,685.720585,-0.121709,0.336700,-0.028437,-40.359795,2.762894,1000
777,0.777,-2.797422,-1.017162,685.667408,-0.122059,0.335691,-0.028491,-40.357835,2.759667,1000
778,0.778,-2.788834,-1.020125,685.614160,-0.122415,0.334660,-0.028543,-40.355849,2.756491,1000
779,0.779,-2.780069,-1.023127,685.560857,-0.122775,0.333608,-0.028595,-40.353839,2.753366,1000
780,0.780,-2.771128,-1.026166,685.507515,-0.123140,0.332535,-0.028646,-40.351805,2.750291,1000
781,0.781,-2.762014,-1.029242,685.454150,-0.123509,0.331442,-0.028696,-40.349747,2.747266,1000
782,0.782,-2.752728,-1.032354,685.400779,-0.123883,0.330327,-0.028745,-40.347667,2.744292,1000
783,0.783,-2.743273,-1.035502,685.347419,-0.124260,0.329193,-0.028793,-40.345565,2.741368,1000
784,0.784,-2.733650,-1.038683,685.294085,-0.124642,0.328038,-0.028840,-40.343441,2.738495,1000
785,0.785,-2.723862,-1.041898,685.240793,-0.125028,0.326863,-0.028886,-40.341296,2.735671,1000
786,0.786,-2.713910,-1.045145,685.187561,-0.125417,0.325669,-0.028932,-40.339130,2.732898,1000
787,0.787,-2.703796,-1.048425,685.134403,-0.125811,0.324456,-0.028976,-40.336944,2.730176,1000
788,0.788,-2.693523,-1.051735,685.081338,-0.126208,0.323223,-0.029020,-40.334740,2.727503,1000
789,0.789,-2.683093,-1.055076,685.028380,-0.126609,0.321971,-0.029062,-40.332516,2.724880,1000
