sample,time_s,Fx,Fy,Fz,Mx,My,Mz,COP_AP,COP_ML,fs
536,0.536,1.500676,-1.114413,689.037555,-0.133730,-0.180081,0.003311,-38.745095,9.191785,1000
537,0.537,1.488705,-1.111456,689.028449,-0.133375,-0.178645,0.003142,-38.748001,9.179519,1000
538,0.538,1.476543,-1.108471,689.020107,-0.133017,-0.177185,0.002973,-38.750853,9.167260,1000
539,0.539,1.464192,-1.105459,689.012531,-0.132655,-0.175703,0.002804,-38.753652,9.155009,1000
540,0.540,1.451652,-1.102421,689.005725,-0.132291,-0.174198,0.002636,-38.756398,9.142767,1000
541,0.541,1.438925,-1.099357,688.999691,-0.131923,-0.172671,0.002467,-38.759089,9.130533,1000
542,0.542,1.426011,-1.096269,688.994430,-0.131552,-0.171121,0.002297,-38.761726,9.118309,1000
543,0.543,1.412911,-1.093158,688.989946,-0.131179,-0.169549,0.002128,-38.764308,9.106093,1000
544,0.544,1.399627,-1.090024,688.986238,-0.130803,-0.167955,0.001959,-38.766835,9.093887,1000
545,0.545,1.386159,-1.086869,688.983308,-0.130424,-0.166339,0.001790,-38.769306,9.081691,1000
546,0.546,1.372509,-1.083692,688.981158,-0.130043,-0.164701,0.001620,-38.771721,9.069505,1000
547,0.547,1.358678,-1.080497,688.979787,-0.129660,-0.163041,0.001451,-38.774080,9.057330,1000
548,0.548,1.344667,-1.077282,688.979195,-0.129274,-0.161360,0.001281,-38.776382,9.045165,1000
549,0.549,1.330477,-1.074051,688.979383,-0.128886,-0.159657,0.001112,-38.778627,9.033011,1000
550,0.550,1.316110,-1.070802,688.980350,-0.128496,-0.157933,0.000942,-38.780815,9.020869,1000
551,0.551,1.301567,-1.067537,688.982095,-0.128104,-0.156188,0.000773,-38.782945,9.008738,1000
552,0.552,1.286849,-1.064258,688.984616,-0.127711,-0.154422,0.000603,-38.785017,8.996619,1000
553,0.553,1.271958,-1.060965,688.987913,-0.127316,-0.152635,0.000434,-38.787030,8.984512,1000
554,0.554,1.256895,-1.057659,688.991983,-0.126919,-0.150827,0.000264,-38.788985,8.972417,1000
555,0.555,1.241662,-1.054341,688.996825,-0.126521,-0.148999,0.000094,-38.790881,8.960336,1000
556,0.556,1.226259,-1.051012,689.002436,-0.126121,-0.147151,-0.000075,-38.792718,8.948267,1000
557,0.557,1.210690,-1.047674,689.008812,-0.125721,-0.145283,-0.000245,-38.794495,8.936212,1000
558,0.558,1.194955,-1.044326,689.015952,-0.125319,-0.143395,-0.000415,-38.796212,8.924170,1000
559,0.559,1.179055,-1.040970,689.023851,-0.124916,-0.141487,-0.000584,-38.797869,8.912142,1000
560,0.560,1.162994,-1.037607,689.032505,-0.124513,-0.139559,-0.000754,-38.799465,8.900128,1000
561,0.561,1.146771,-1.034239,689.041912,-0.124109,-0.137613,-0.000923,-38.801000,8.888129,1000
562,0.562,1.130390,-1.030865,689.052066,-0.123704,-0.135647,-0.001093,-38.802475,8.876144,1000
563,0.563,1.113851,-1.027486,689.062962,-0.123298,-0.133662,-0.001263,-38.803887,8.864175,1000
564,0.564,1.097157,-1.024105,689.074596,-0.122893,-0.131659,-0.001432,-38.805238,8.852220,1000
565,0.565,1.080309,-1.020722,689.086962,-0.122487,-0.129637,-0.001601,-38.806528,8.840282,1000
566,0.566,1.063309,-1.017337,689.100054,-0.122080,-0.127597,-0.001771,-38.807754,8.828359,1000
567,0.567,1.046160,-1.013952,689.113868,-0.121674,-0.125539,-0.001940,-38.808918,8.816452,1000
568,0.568,1.028862,-1.010567,689.128395,-0.121268,-0.123463,-0.002109,-38.810020,8.804562,1000
569,0.569,1.011419,-1.007184,689.143631,-0.120862,-0.121370,-0.002279,-38.811058,8.792688,1000
570,0.570,0.993832,-1.003804,689.159567,-0.120456,-0.119260,-0.002448,-38.812033,8.780831,1000
571,0.571,0.976102,-1.000427,689.176198,-0.120051,-0.117132,-0.002617,-38.812944,8.768992,1000
572,0.572,0.958233,-0.997055,689.193515,-0.119647,-0.114988,-0.002786,-38.813792,8.757170,1000
573,0.573,0.940226,-0.993688,689.211511,-0.119243,-0.112827,-0.002955,-38.814575,8.745366,1000
574,0.574,0.922083,-0.990328,689.230177,-0.118839,-0.110650,-0.003123,-38.815294,8.733580,1000
575,0.575,0.903806,-0.986974,689.249506,-0.118437,-0.108457,-0.003292,-38.815949,8.721812,1000
576,0.576,0.885399,-0.983630,689.269489,-0.118036,-0.106248,-0.003461,-38.816539,8.710063,1000
577,0.577,0.866861,-0.980294,689.290117,-0.117635,-0.104023,-0.003629,-38.817063,8.698333,1000
578,0.578,0.848197,-0.976969,689.311381,-0.117236,-0.101784,-0.003797,-38.817523,8.686621,1000
579,0.579,0.829409,-0.973654,689.333271,-0.116839,-0.099529,-0.003966,-38.817917,8.674930,1000
580,0.580,0.810497,-0.970352,689.355779,-0.116442,-0.097260,-0.004134,-38.818245,8.663258,1000
581,0.581,0.791466,-0.967063,689.378893,-0.116048,-0.094976,-0.004302,-38.818507,8.651606,1000
582,0.582,0.772317,-0.963787,689.402605,-0.115654,-0.092678,-0.004469,-38.818704,8.639974,1000
583,0.583,0.753052,-0.960527,689.426903,-0.115263,-0.090366,-0.004637,-38.818834,8.628363,1000
584,0.584,0.733674,-0.957282,689.451776,-0.114874,-0.088041,-0.004805,-38.818897,8.616772,1000
585,0.585,0.714186,-0.954054,689.477215,-0.114486,-0.085702,-0.004972,-38.818894,8.605202,1000
586,0.586,0.694589,-0.950843,689.503207,-0.114101,-0.083351,-0.005139,-38.818824,8.593654,1000
587,0.587,0.674887,-0.947651,689.529742,-0.113718,-0.080986,-0.005306,-38.818687,8.582127,1000
588,0.588,0.655081,-0.944479,689.556807,-0.113337,-0.078610,-0.005473,-38.818482,8.570622,1000
589,0.589,0.635174,-0.941326,689.584391,-0.112959,-0.076221,-0.005640,-38.818210,8.559140,1000
590,0.590,0.615169,-0.938195,689.612482,-0.112583,-0.073820,-0.005806,-38.817871,8.547679,1000
591,0.591,0.595069,-0.935086,689.641068,-0.112210,-0.071408,-0.005973,-38.817464,8.536241,1000
592,0.592,0.574875,-0.932000,689.670136,-0.111840,-0.068985,-0.006139,-38.816989,8.524826,1000
593,0.593,0.554591,-0.928938,689.699673,-0.111473,-0.066551,-0.006305,-38.816446,8.513434,1000
594,0.594,0.534219,-0.925901,689.729667,-0.111108,-0.064106,-0.006471,-38.815834,8.502065,1000
595,0.595,0.513761,-0.922889,689.760104,-0.110747,-0.061651,-0.006636,-38.815155,8.490720,1000
596,0.596,0.493221,-0.919904,689.790971,-0.110389,-0.059187,-0.006802,-38.814407,8.479399,1000
597,0.597,0.472601,-0.916947,689.822255,-0.110034,-0.056712,-0.006967,-38.813590,8.468102,1000
598,0.598,0.451903,-0.914017,689.853942,-0.109682,-0.054228,-0.007132,-38.812704,8.456829,1000
599,0.599,0.431131,-0.911117,689.886018,-0.109334,-0.051736,-0.007296,-38.811750,8.445581,1000
600,0.600,0.410287,-0.908247,689.918469,-0.108990,-0.049234,-0.007461,-38.810727,8.434358,1000
601,0.601,0.389373,-0.905408,689.951282,-0.108649,-0.046725,-0.007625,-38.809634,8.423160,1000
602,0.602,0.368393,-0.902600,689.984441,-0.108312,-0.044207,-0.007789,-38.808472,8.411987,1000
603,0.603,0.347350,-0.899825,690.017932,-0.107979,-0.041682,-0.007953,-38.807241,8.400840,1000
604,0.604,0.326245,-0.897083,690.051741,-0.107650,-0.039149,-0.008116,-38.805941,8.389718,1000
605,0.605,0.305083,-0.894375,690.085853,-0.107325,-0.036610,-0.008279,-38.804571,8.378623,1000
606,0.606,0.283865,-0.891703,690.120253,-0.107004,-0.034064,-0.008442,-38.803131,8.367554,1000
607,0.607,0.262594,-0.889066,690.154926,-0.106688,-0.031511,-0.008605,-38.801621,8.356512,1000
608,0.608,0.241274,-0.886466,690.189857,-0.106376,-0.028953,-0.008767,-38.800042,8.345496,1000
609,0.609,0.219907,-0.883903,690.225030,-0.106068,-0.026389,-0.008929,-38.798393,8.334508,1000
610,0.610,0.198496,-0.881378,690.260431,-0.105765,-0.023820,-0.009091,-38.796674,8.323546,1000
611,0.611,0.177044,-0.878893,690.296044,-0.105467,-0.021245,-0.009253,-38.794885,8.312613,1000
612,0.612,0.155553,-0.876447,690.331853,-0.105174,-0.018666,-0.009414,-38.793026,8.301707,1000
613,0.613,0.134027,-0.874042,690.367842,-0.104885,-0.016083,-0.009575,-38.791096,8.290829,1000
614,0.614,0.112469,-0.871679,690.403997,-0.104601,-0.013496,-0.009735,-38.789097,8.279979,1000
615,0.615,0.090880,-0.869357,690.440301,-0.104323,-0.010906,-0.009896,-38.787027,8.269158,1000
616,0.616,0.069265,-0.867078,690.476738,-0.104049,-0.008312,-0.010056,-38.784887,8.258365,1000
617,0.617,0.047627,-0.864843,690.513292,-0.103781,-0.005715,-0.010215,-38.782676,8.247602,1000
618,0.618,0.025967,-0.862652,690.549947,-0.103518,-0.003116,-0.010375,-38.780395,8.236867,1000
619,0.619,0.004289,-0.860507,690.586688,-0.103261,-0.000515,-0.010534,-38.778044,8.226162,1000
620,0.620,-0.017404,-0.858407,690.623497,-0.103009,0.002088,-0.010692,-38.775623,8.215487,1000
621,0.621,-0.039109,-0.856354,690.660360,-0.102762,0.004693,-0.010851,-38.773130,8.204841,1000
622,0.622,-0.060823,-0.854348,690.697260,-0.102522,0.007299,-0.011009,-38.770568,8.194225,1000
623,0.623,-0.082544,-0.852390,690.734180,-0.102287,0.009905,-0.011166,-38.767935,8.183640,1000
624,0.624,-0.104268,-0.850481,690.771104,-0.102058,0.012512,-0.011324,-38.765231,8.173085,1000
625,0.625,-0.125993,-0.848621,690.808017,-0.101834,0.015119,-0.011481,-38.762457,8.162561,1000
626,0.626,-0.147715,-0.846811,690.844902,-0.101617,0.017726,-0.011637,-38.759613,8.152068,1000
627,0.627,-0.169432,-0.845052,690.881742,-0.101406,0.020332,-0.011793,-38.756697,8.141606,1000
628,0.628,-0.191141,-0.843344,690.918521,-0.101201,0.022937,-0.011949,-38.753712,8.131175,1000
629,0.629,-0.212838,-0.841688,690.955224,-0.101003,0.025541,-0.012104,-38.750656,8.120776,1000
630,0.630,-0.234521,-0.840085,690.991834,-0.100810,0.028143,-0.012259,-38.747530,8.110408,1000
631,0.631,-0.256187,-0.838536,691.028335,-0.100624,0.030742,-0.012414,-38.744333,8.100073,1000
632,0.632,-0.277834,-0.837040,691.064711,-0.100445,0.033340,-0.012568,-38.741066,8.089770,1000
633,0.633,-0.299457,-0.835599,691.100945,-0.100272,0.035935,-0.012722,-38.737728,8.079499,1000
634,0.634,-0.321054,-0.834213,691.137021,-0.100106,0.038526,-0.012876,-38.734320,8.069261,1000
635,0.635,-0.342623,-0.832883,691.172925,-0.099946,0.041115,-0.013029,-38.730842,8.059056,1000
636,0.636,-0.364160,-0.831610,691.208638,-0.099793,0.043699,-0.013181,-38.727294,8.048883,1000
637,0.637,-0.385662,-0.830393,691.244147,-0.099647,0.046279,-0.013333,-38.723676,8.038744,1000
638,0.638,-0.407127,-0.829234,691.279435,-0.099508,0.048855,-0.013485,-38.719987,8.028639,1000
639,0.639,-0.428552,-0.828133,691.314485,-0.099376,0.051426,-0.013637,-38.716229,8.018567,1000
640,0.640,-0.449934,-0.827091,691.349284,-0.099251,0.053992,-0.013787,-38.712401,8.008528,1000
641,0.641,-0.471269,-0.826108,691.383814,-0.099133,0.056552,-0.013938,-38.708502,7.998524,1000
642,0.642,-0.492556,-0.825185,691.418061,-0.099022,0.059107,-0.014088,-38.704534,7.988554,1000
643,0.643,-0.513791,-0.824323,691.452009,-0.098919,0.061655,-0.014237,-38.700497,7.978619,1000
644,0.644,-0.534972,-0.823521,691.485643,-0.098823,0.064197,-0.014386,-38.696389,7.968718,1000
645,0.645,-0.556095,-0.822781,691.518948,-0.098734,0.066731,-0.014535,-38.692212,7.958852,1000
646,0.646,-0.577157,-0.822102,691.551908,-0.098652,0.069259,-0.014683,-38.687966,7.949021,1000
647,0.647,-0.598157,-0.821487,691.584510,-0.098578,0.071779,-0.014831,-38.683650,7.939225,1000
648,0.648,-0.619091,-0.820934,691.616738,-0.098512,0.074291,-0.014978,-38.679266,7.929464,1000
649,0.649,-0.639957,-0.820444,691.648577,-0.098453,0.076795,-0.015125,-38.674812,7.919739,1000
650,0.650,-0.660751,-0.820018,691.680014,-0.098402,0.079290,-0.015271,-38.670289,7.910050,1000
651,0.651,-0.681471,-0.819657,691.711034,-0.098359,0.081777,-0.015417,-38.665697,7.900397,1000
652,0.652,-0.702115,-0.819360,691.741622,-0.098323,0.084254,-0.015562,-38.661037,7.890780,1000
653,0.653,-0.722678,-0.819128,691.771765,-0.098295,0.086721,-0.015707,-38.656308,7.881199,1000
654,0.654,-0.743160,-0.818963,691.801449,-0.098276,0.089179,-0.015851,-38.651510,7.871654,1000
655,0.655,-0.763557,-0.818863,691.830660,-0.098264,0.091627,-0.015995,-38.646644,7.862146,1000
656,0.656,-0.783866,-0.818829,691.859385,-0.098260,0.094064,-0.016138,-38.641710,7.852675,1000
657,0.657,-0.804085,-0.818863,691.887610,-0.098264,0.096490,-0.016281,-38.636708,7.843241,1000
658,0.658,-0.824212,-0.818964,691.915323,-0.098276,0.098905,-0.016423,-38.631638,7.833844,1000
659,0.659,-0.844243,-0.819132,691.942511,-0.098296,0.101309,-0.016565,-38.626501,7.824485,1000
660,0.660,-0.864176,-0.819368,691.969160,-0.098324,0.103701,-0.016706,-38.621296,7.815163,1000
661,0.661,-0.884008,-0.819673,691.995259,-0.098361,0.106081,-0.016847,-38.616023,7.805878,1000
662,0.662,-0.903738,-0.820046,692.020795,-0.098406,0.108449,-0.016987,-38.610684,7.796632,1000
663,0.663,-0.923361,-0.820489,692.045757,-0.098459,0.110803,-0.017127,-38.605277,7.787423,1000
664,0.664,-0.942877,-0.821001,692.070131,-0.098520,0.113145,-0.017266,-38.599803,7.778253,1000
665,0.665,-0.962282,-0.821582,692.093907,-0.098590,0.115474,-0.017404,-38.594263,7.769121,1000
666,0.666,-0.981574,-0.822234,692.117073,-0.098668,0.117789,-0.017542,-38.588657,7.760027,1000
667,0.667,-1.000751,-0.822955,692.139619,-0.098755,0.120090,-0.017679,-38.582984,7.750972,1000
668,0.668,-1.019810,-0.823748,692.161533,-0.098850,0.122377,-0.017816,-38.577245,7.741956,1000
669,0.669,-1.038748,-0.824611,692.182804,-0.098953,0.124650,-0.017952,-38.571440,7.732978,1000
670,0.670,-1.057564,-0.825545,692.203423,-0.099065,0.126908,-0.018088,-38.565570,7.724040,1000
671,0.671,-1.076255,-0.826551,692.223379,-0.099186,0.129151,-0.018223,-38.559634,7.715141,1000
672,0.672,-1.094819,-0.827628,692.242661,-0.099315,0.131378,-0.018357,-38.553633,7.706282,1000
673,0.673,-1.113253,-0.828777,692.261262,-0.099453,0.133590,-0.018491,-38.547567,7.697462,1000
674,0.674,-1.131555,-0.829998,692.279170,-0.099600,0.135787,-0.018625,-38.541436,7.688681,1000
675,0.675,-1.149724,-0.831291,692.296378,-0.099755,0.137967,-0.018757,-38.535241,7.679941,1000
676,0.676,-1.167756,-0.832656,692.312876,-0.099919,0.140131,-0.018889,-38.528982,7.671240,1000
677,0.677,-1.185650,-0.834095,692.328656,-0.100091,0.142278,-0.019021,-38.522658,7.662580,1000
678,0.678,-1.203404,-0.835606,692.343709,-0.100273,0.144408,-0.019152,-38.516271,7.653960,1000
679,0.679,-1.221015,-0.837190,692.358027,-0.100463,0.146522,-0.019282,-38.509820,7.645380,1000
680,0.680,-1.238481,-0.838847,692.371603,-0.100662,0.148618,-0.019412,-38.503306,7.636840,1000
681,0.681,-1.255800,-0.840577,692.384430,-0.100869,0.150696,-0.019541,-38.496729,7.628342,1000
682,0.682,-1.272971,-0.842381,692.396500,-0.101086,0.152757,-0.019669,-38.490089,7.619884,1000
683,0.683,-1.289991,-0.844258,692.407806,-0.101311,0.154799,-0.019797,-38.483387,7.611467,1000
684,0.684,-1.306859,-0.846209,692.418342,-0.101545,0.156823,-0.019924,-38.476623,7.603091,1000
685,0.685,-1.323572,-0.848234,692.428101,-0.101788,0.158829,-0.020051,-38.469796,7.594757,1000
686,0.686,-1.340128,-0.850332,692.437079,-0.102040,0.160815,-0.020176,-38.462908,7.586463,1000
687,0.687,-1.356526,-0.852504,692.445268,-0.102300,0.162783,-0.020302,-38.455959,7.578211,1000
688,0.688,-1.372764,-0.854750,692.452665,-0.102570,0.164732,-0.020426,-38.448948,7.570001,1000
689,0.689,-1.388840,-0.857070,692.459263,-0.102848,0.166661,-0.020550,-38.441877,7.561832,1000
690,0.690,-1.404752,-0.859464,692.465058,-0.103136,0.168570,-0.020673,-38.434746,7.553706,1000
691,0.691,-1.420499,-0.861932,692.470046,-0.103432,0.170460,-0.020796,-38.427554,7.545621,1000
692,0.692,-1.436079,-0.864475,692.474222,-0.103737,0.172329,-0.020918,-38.420302,7.537578,1000
693,0.693,-1.451490,-0.867091,692.477584,-0.104051,0.174179,-0.021039,-38.412991,7.529577,1000
694,0.694,-1.466730,-0.869781,692.480127,-0.104374,0.176008,-0.021160,-38.405620,7.521618,1000
695,0.695,-1.481799,-0.872546,692.481848,-0.104705,0.177816,-0.021280,-38.398191,7.513702,1000
696,0.696,-1.496694,-0.875384,692.482745,-0.105046,0.179603,-0.021399,-38.390703,7.505828,1000
697,0.697,-1.511415,-0.878296,692.482816,-0.105396,0.181370,-0.021518,-38.383157,7.497997,1000
698,0.698,-1.525958,-0.881283,692.482057,-0.105754,0.183115,-0.021635,-38.375553,7.490209,1000
699,0.699,-1.540324,-0.884343,692.480467,-0.106121,0.184839,-0.021753,-38.367891,7.482463,1000
700,0.700,-1.554511,-0.887477,692.478046,-0.106497,0.186541,-0.021869,-38.360172,7.474760,1000
701,0.701,-1.568516,-0.890684,692.474791,-0.106882,0.188222,-0.021985,-38.352396,7.467101,1000
702,0.702,-1.582340,-0.893965,692.470701,-0.107276,0.189881,-0.022100,-38.344564,7.459484,1000
703,0.703,-1.595981,-0.897320,692.465777,-0.107678,0.191518,-0.022214,-38.336675,7.451910,1000
704,0.704,-1.609437,-0.900748,692.460018,-0.108090,0.193132,-0.022328,-38.328731,7.444380,1000
705,0.705,-1.622707,-0.904250,692.453424,-0.108510,0.194725,-0.022441,-38.320731,7.436893,1000
706,0.706,-1.635791,-0.907824,692.445996,-0.108939,0.196295,-0.022553,-38.312676,7.429450,1000
707,0.707,-1.648686,-0.911472,692.437735,-0.109377,0.197842,-0.022665,-38.304566,7.422050,1000
708,0.708,-1.661392,-0.915192,692.428641,-0.109823,0.199367,-0.022775,-38.296402,7.414694,1000
709,0.709,-1.673908,-0.918985,692.418716,-0.110278,0.200869,-0.022885,-38.288184,7.407381,1000
710,0.710,-1.686233,-0.922850,692.407962,-0.110742,0.202348,-0.022995,-38.279913,7.400113,1000
711,0.711,-1.698366,-0.926788,692.396381,-0.111215,0.203804,-0.023103,-38.271588,7.392888,1000
712,0.712,-1.710306,-0.930797,692.383975,-0.111696,0.205237,-0.023211,-38.263210,7.385707,1000
713,0.713,-1.722051,-0.934879,692.370748,-0.112185,0.206646,-0.023318,-38.254780,7.378570,1000
714,0.714,-1.733602,-0.939032,692.356702,-0.112684,0.208032,-0.023425,-38.246298,7.371477,1000
715,0.715,-1.744957,-0.943256,692.341840,-0.113191,0.209395,-0.023530,-38.237764,7.364429,1000
716,0.716,-1.756116,-0.947551,692.326167,-0.113706,0.210734,-0.023635,-38.229179,7.357425,1000
717,0.717,-1.767078,-0.951918,692.309686,-0.114230,0.212049,-0.023739,-38.220543,7.350465,1000
718,0.718,-1.777842,-0.956354,692.292402,-0.114763,0.213341,-0.023843,-38.211857,7.343549,1000
719,0.719,-1.788407,-0.960862,692.274319,-0.115303,0.214609,-0.023945,-38.203121,7.336678,1000
720,0.720,-1.798773,-0.965439,692.255442,-0.115853,0.215853,-0.024047,-38.194335,7.329852,1000
721,0.721,-1.808940,-0.970085,692.235778,-0.116410,0.217073,-0.024148,-38.185500,7.323070,1000
722,0.722,-1.818907,-0.974802,692.215330,-0.116976,0.218269,-0.024248,-38.176617,7.316333,1000
723,0.723,-1.828672,-0.979587,692.194105,-0.117550,0.219441,-0.024348,-38.167685,7.309640,1000
724,0.724,-1.838237,-0.984440,692.172110,-0.118133,0.220588,-0.024447,-38.158705,7.302993,1000
725,0.725,-1.847600,-0.989363,692.149351,-0.118724,0.221712,-0.024544,-38.149678,7.296390,1000
726,0.726,-1.856762,-0.994353,692.125834,-0.119322,0.222811,-0.024642,-38.140603,7.289832,1000
727,0.727,-1.865721,-0.999411,692.101567,-0.119929,0.223887,-0.024738,-38.131483,7.283319,1000
728,0.728,-1.874478,-1.004536,692.076558,-0.120544,0.224937,-0.024834,-38.122316,7.276851,1000
729,0.729,-1.883032,-1.009727,692.050812,-0.121167,0.225964,-0.024928,-38.113103,7.270428,1000
730,0.730,-1.891383,-1.014986,692.024340,-0.121798,0.226966,-0.025022,-38.103846,7.264050,1000
731,0.731,-1.899531,-1.020310,691.997149,-0.122437,0.227944,-0.025116,-38.094543,7.257718,1000
732,0.732,-1.907477,-1.025700,691.969247,-0.123084,0.228897,-0.025208,-38.085197,7.251430,1000
733,0.733,-1.915218,-1.031155,691.940644,-0.123739,0.229826,-0.025299,-38.075806,7.245188,1000
734,0.734,-1.922757,-1.036674,691.911348,-0.124401,0.230731,-0.025390,-38.066372,7.238991,1000
735,0.735,-1.930093,-1.042258,691.881369,-0.125071,0.231611,-0.025480,-38.056896,7.232839,1000
736,0.736,-1.937225,-1.047906,691.850716,-0.125749,0.232467,-0.025569,-38.047377,7.226733,1000
737,0.737,-1.944154,-1.053617,691.819400,-0.126434,0.233299,-0.025658,-38.037816,7.220672,1000
738,0.738,-1.950881,-1.059391,691.787430,-0.127127,0.234106,-0.025745,-38.028213,7.214656,1000
739,0.739,-1.957405,-1.065228,691.754817,-0.127827,0.234889,-0.025832,-38.018570,7.208686,1000
740,0.740,-1.963726,-1.071126,691.721571,-0.128535,0.235647,-0.025918,-38.008886,7.202761,1000
741,0.741,-1.969845,-1.077085,691.687704,-0.129250,0.236381,-0.026003,-37.999162,7.196882,1000
742,0.742,-1.975762,-1.083106,691.653226,-0.129973,0.237091,-0.026087,-37.989399,7.191048,1000
743,0.743,-1.981478,-1.089186,691.618149,-0.130702,0.237777,-0.026170,-37.979597,7.185260,1000
744,0.744,-1.986993,-1.095326,691.582485,-0.131439,0.238439,-0.026253,-37.969756,7.179517,1000
745,0.745,-1.992306,-1.101526,691.546244,-0.132183,0.239077,-0.026334,-37.959878,7.173820,1000
746,0.746,-1.997420,-1.107784,691.509440,-0.132934,0.239690,-0.026415,-37.949962,7.168169,1000
747,0.747,-2.002334,-1.114100,691.472085,-0.133692,0.240280,-0.026495,-37.940009,7.162563,1000
748,0.748,-2.007048,-1.120474,691.434191,-0.134457,0.240846,-0.026574,-37.930019,7.157003,1000
749,0.749,-2.011564,-1.126904,691.395770,-0.135229,0.241388,-0.026653,-37.919994,7.151488,1000
750,0.750,-2.015882,-1.133391,691.356836,-0.136007,0.241906,-0.026730,-37.909933,7.146019,1000
751,0.751,-2.020003,-1.139933,691.317402,-0.136792,0.242400,-0.026807,-37.899837,7.140596,1000
752,0.752,-2.023927,-1.146531,691.277481,-0.137584,0.242871,-0.026883,-37.889707,7.135219,1000
753,0.753,-2.027655,-1.153183,691.237086,-0.138382,0.243319,-0.026957,-37.879543,7.129887,1000
754,0.754,-2.031189,-1.159888,691.196232,-0.139187,0.243743,-0.027031,-37.869346,7.124600,1000
755,0.755,-2.034528,-1.166647,691.154931,-0.139998,0.244143,-0.027105,-37.859116,7.119360,1000
756,0.756,-2.037674,-1.173458,691.113198,-0.140815,0.244521,-0.027177,-37.848854,7.114165,1000
757,0.757,-2.040627,-1.180321,691.071048,-0.141639,0.244875,-0.027248,-37.838560,7.109015,1000
758,0.758,-2.043389,-1.187235,691.028494,-0.142468,0.245207,-0.027319,-37.828234,7.103912,1000
759,0.759,-2.045960,-1.194200,690.985550,-0.143304,0.245515,-0.027388,-37.817879,7.098854,1000
760,0.760,-2.048342,-1.201215,690.942232,-0.144146,0.245801,-0.027457,-37.807493,7.093841,1000
761,0.761,-2.050536,-1.208278,690.898555,-0.144993,0.246064,-0.027525,-37.797077,7.088875,1000
762,0.762,-2.052542,-1.215390,690.854532,-0.145847,0.246305,-0.027592,-37.786633,7.083954,1000
763,0.763,-2.054362,-1.222550,690.810180,-0.146706,0.246523,-0.027658,-37.776160,7.079078,1000
764,0.764,-2.055997,-1.229756,690.765513,-0.147571,0.246720,-0.027724,-37.765660,7.074248,1000
765,0.765,-2.057449,-1.237009,690.720547,-0.148441,0.246894,-0.027788,-37.755132,7.069464,1000
766,0.766,-2.058718,-1.244307,690.675296,-0.149317,0.247046,-0.027851,-37.744577,7.064725,1000
767,0.767,-2.059805,-1.251650,690.629777,-0.150198,0.247177,-0.027914,-37.733996,7.060032,1000
768,0.768,-2.060713,-1.259037,690.584005,-0.151084,0.247286,-0.027976,-37.723389,7.055384,1000
769,0.769,-2.061442,-1.266467,690.537996,-0.151976,0.247373,-0.028037,-37.712758,7.050782,1000
770,0.770,-2.061994,-1.273940,690.491765,-0.152873,0.247439,-0.028096,-37.702101,7.046225,1000
771,0.771,-2.062370,-1.281454,690.445329,-0.153774,0.247484,-0.028156,-37.691421,7.041713,1000
772,0.772,-2.062572,-1.289009,690.398702,-0.154681,0.247509,-0.028214,-37.680718,7.037247,1000
773,0.773,-2.062601,-1.296605,690.351902,-0.155593,0.247512,-0.028271,-37.669992,7.032826,1000
774,0.774,-2.062459,-1.304239,690.304944,-0.156509,0.247495,-0.028327,-37.659243,7.028451,1000
775,0.775,-2.062147,-1.311912,690.257845,-0.157429,0.247458,-0.028383,-37.648473,7.024121,1000
776,0.776,-2.061667,-1.319623,690.210620,-0.158355,0.247400,-0.028437,-37.637682,7.019836,1000
777,0.777,-2.061020,-1.327371,690.163285,-0.159284,0.247322,-0.028491,-37.626871,7.015596,1000
778,0.778,-2.060209,-1.335154,690.115857,-0.160219,0.247225,-0.028543,-37.616039,7.011402,1000
779,0.779,-2.059234,-1.342973,690.068353,-0.161157,0.247108,-0.028595,-37.605188,7.007253,1000
780,0.780,-2.058098,-1.350827,690.020788,-0.162099,0.246972,-0.028646,-37.594319,7.003148,1000
781,0.781,-2.056803,-1.358714,689.973178,-0.163046,0.246816,-0.028696,-37.583432,6.999089,1000
782,0.782,-2.055349,-1.366633,689.925540,-0.163996,0.246642,-0.028745,-37.572527,6.995075,1000
783,0.783,-2.053739,-1.374585,689.877891,-0.164950,0.246449,-0.028793,-37.561605,6.991105,1000
784,0.784,-2.051975,-1.382567,689.830246,-0.165908,0.246237,-0.028840,-37.550666,6.987181,1000
785,0.785,-2.050059,-1.390579,689.782622,-0.166870,0.246007,-0.028886,-37.539712,6.983301,1000
786,0.786,-2.047992,-1.398621,689.735035,-0.167835,0.245759,-0.028932,-37.528743,6.979466,1000
787,0.787,-2.045776,-1.406691,689.687501,-0.168803,0.245493,-0.028976,-37.517760,6.975676,1000
788,0.788,-2.043414,-1.414789,689.640037,-0.169775,0.245210,-0.029020,-37.506762,6.971930,1000
789,0.789,-2.040907,-1.422913,689.592658,-0.170750,0.244909,-0.029062,-37.495752,6.968229,1000
790,0.790,-2.038258,-1.431062,689.545381,-0.171727,0.244591,-0.029104,-37.484728,6.964573,1000
791,0.791,-2.035468,-1.439237,689.498222,-0.172708,0.244256,-0.029144,-37.473692,6.960960,1000
792,0.792,-2.032539,-1.447435,689.451197,-0.173692,0.243905,-0.029184,-37.462645,6.957393,1000
793,0.793,-2.029474,-1.455657,689.404321,-0.174679,0.243537,-0.029223,-37.451587,6.953869,1000
